image_id,abnormality_type,severity,road_type,weather,lighting,occlusion,shape
IMG_01363,,minor,urban,clear_dry,night,none,circular
IMG_01364,,moderate,urban,clear_dry,night,none,circular
IMG_01365,,minor,urban,clear_dry,night,none,irregular
IMG_01366,,minor,urban,clear_dry,night,none,circular
IMG_01367,,moderate,residential,clear_dry,night,none,circular
IMG_01368,,minor,urban,wet_road,night,none,circular
IMG_01369,,minor,urban,clear_dry,night,none,circular
IMG_01370,,minor,urban,clear_dry,night,none,circular
IMG_01371,,moderate,urban,clear_dry,night,none,irregular
IMG_01372,,moderate,urban,clear_dry,night,none,irregular
IMG_01373,,moderate,urban,clear_dry,night,none,irregular
IMG_01374,,moderate,residential,clear_dry,night,none,irregular
IMG_01375,,moderate,urban,clear_dry,night,none,irregular
IMG_01376,,minor,urban,clear_dry,night,none,circular
IMG_01377,,minor,urban,wet_road,night,none,circular
IMG_01378,,minor,urban,clear_dry,night,none,irregular
IMG_01379,,moderate,urban,clear_dry,night,none,circular
IMG_01380,,moderate,urban,clear_dry,night,none,irregular
IMG_01381,,moderate,urban,clear_dry,night,none,irregular
IMG_01382,,moderate,urban,clear_dry,night,none,irregular
IMG_01383,,moderate,urban,clear_dry,night,partial,irregular
IMG_01384,,moderate,residential,clear_dry,night,none,longitudinal
IMG_01385,,moderate,urban,wet_road,night,none,irregular
IMG_01386,,moderate,urban,clear_dry,night,none,irregular
IMG_01387,,minor,urban,clear_dry,night,none,circular
IMG_01388,,minor,urban,clear_dry,night,none,circular
IMG_01389,,moderate,urban,clear_dry,night,none,longitudinal
IMG_01390,,moderate,urban,clear_dry,night,none,longitudinal
IMG_01391,,minor,urban,clear_dry,night,none,circular
IMG_01392,,moderate,urban,clear_dry,night,none,circular
IMG_01393,,minor,urban,wet_road,night,vehicle_occluded,circular
IMG_01394,,moderate,urban,clear_dry,night,none,irregular
IMG_01395,,moderate,urban,clear_dry,night,none,irregular
IMG_01396,,moderate,urban,wet_road,night,none,circular
IMG_01397,,minor,urban,clear_dry,night,none,circular
IMG_01398,,minor,urban,clear_dry,night,partial,irregular
IMG_01399,,moderate,urban,clear_dry,night,none,irregular
IMG_01400,,moderate,urban,clear_dry,night,none,irregular
IMG_01401,,moderate,urban,clear_dry,night,none,irregular
IMG_01402,,severe,urban,wet_road,night,none,irregular
IMG_01403,,minor,urban,clear_dry,night,none,circular
IMG_01404,,minor,urban,clear_dry,night,none,circular
IMG_01405,,minor,urban,clear_dry,night,none,circular
IMG_01406,,minor,urban,clear_dry,night,none,irregular
IMG_01407,,minor,urban,clear_dry,night,none,circular
IMG_01408,,minor,urban,clear_dry,night,none,circular
IMG_01409,,severe,urban,clear_dry,night,none,longitudinal
IMG_01410,,moderate,urban,wet_road,night,none,longitudinal
IMG_01411,,moderate,urban,wet_road,night,none,longitudinal
IMG_01412,,severe,urban,wet_road,night,none,longitudinal
IMG_01413,,moderate,urban,wet_road,night,none,irregular
IMG_01414,,minor,urban,clear_dry,night,none,circular
IMG_01415,,minor,urban,wet_road,night,none,circular
IMG_01416,,minor,residential,clear_dry,night,none,circular
IMG_01417,,minor,urban,clear_dry,night,none,circular
IMG_01418,,minor,residential,clear_dry,night,none,circular
IMG_01419,,minor,urban,clear_dry,night,none,circular
IMG_01420,,moderate,urban,clear_dry,night,none,irregular
IMG_01421,,moderate,urban,wet_road,night,none,irregular
IMG_01422,,moderate,urban,clear_dry,night,none,irregular
IMG_01423,,moderate,urban,clear_dry,night,none,irregular
IMG_01424,,minor,urban,clear_dry,night,none,circular
IMG_01425,,minor,urban,clear_dry,night,none,circular
IMG_01426,,minor,urban,clear_dry,night,none,circular
IMG_01427,,minor,urban,clear_dry,night,none,irregular
IMG_01428,,minor,urban,clear_dry,night,none,irregular
IMG_01429,,moderate,urban,clear_dry,night,none,irregular
IMG_01430,,minor,urban,clear_dry,night,none,circular
IMG_01431,,minor,urban,clear_dry,daylight,none,circular
IMG_01432,,minor,urban,clear_dry,night,none,circular
IMG_01433,,minor,urban,clear_dry,night,none,circular
IMG_01434,,moderate,residential,clear_dry,night,none,circular
IMG_01435,,minor,urban,clear_dry,night,none,circular
IMG_01436,,minor,urban,clear_dry,night,none,circular
IMG_01437,,minor,urban,clear_dry,night,none,circular
IMG_01438,,moderate,urban,clear_dry,night,none,circular
IMG_01439,,minor,urban,clear_dry,night,none,circular
IMG_01440,,minor,urban,wet_road,night,none,circular
IMG_01441,,minor,urban,clear_dry,night,none,circular
IMG_01442,,minor,urban,wet_road,night,vehicle_occluded,irregular
IMG_01443,,moderate,urban,clear_dry,night,none,irregular
IMG_01444,,moderate,urban,clear_dry,night,none,irregular
IMG_01445,,moderate,urban,clear_dry,night,none,irregular
IMG_01446,,minor,urban,clear_dry,night,none,irregular
IMG_01447,,moderate,urban,clear_dry,night,none,irregular
IMG_01448,,moderate,urban,clear_dry,night,vehicle_occluded,irregular
IMG_01449,,moderate,urban,clear_dry,night,none,irregular
IMG_01450,,moderate,urban,clear_dry,night,none,irregular
IMG_01451,,moderate,urban,clear_dry,night,none,irregular
IMG_01452,,minor,urban,clear_dry,night,none,irregular
IMG_01453,,moderate,urban,clear_dry,night,none,irregular
IMG_01454,,moderate,urban,clear_dry,night,none,longitudinal
IMG_01455,,moderate,urban,clear_dry,night,none,irregular
IMG_01456,,minor,urban,clear_dry,night,none,irregular
IMG_01457,,minor,urban,wet_road,daylight,none,irregular
IMG_01458,,minor,urban,clear_dry,daylight,none,irregular
IMG_01459,,moderate,rural,clear_dry,daylight,none,circular
IMG_01460,,moderate,residential,clear_dry,shadow,none,irregular
IMG_01461,,severe,rural,clear_dry,shadow,none,irregular
IMG_01462,,severe,rural,clear_dry,daylight,none,irregular
IMG_01463,,moderate,rural,clear_dry,daylight,none,circular
IMG_01464,,moderate,urban,clear_dry,daylight,none,circular
IMG_01465,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01466,,severe,urban,clear_dry,daylight,none,irregular
IMG_01467,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01468,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01469,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01470,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01471,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01472,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01473,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01474,,severe,rural,clear_dry,shadow,none,irregular
IMG_01475,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01476,,severe,rural,clear_dry,daylight,none,irregular
IMG_01477,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01478,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01479,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01480,,moderate,rural,wet_road,daylight,none,irregular
IMG_01481,,moderate,rural,wet_road,daylight,none,irregular
IMG_01482,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01483,,severe,urban,cloudy,daylight,none,clustered
IMG_01484,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01485,,severe,rural,clear_dry,daylight,none,irregular
IMG_01486,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01487,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01488,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01489,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01490,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01491,,moderate,rural,clear_dry,daylight,none,circular
IMG_01492,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01493,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01494,,severe,rural,clear_dry,daylight,none,irregular
IMG_01495,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01496,,severe,rural,clear_dry,shadow,none,irregular
IMG_01497,,moderate,residential,clear_dry,shadow,none,irregular
IMG_01498,,moderate,urban,clear_dry,shadow,none,irregular
IMG_01499,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01500,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01501,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01502,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01503,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01504,,severe,rural,clear_dry,daylight,none,irregular
IMG_01505,,severe,urban,clear_dry,daylight,none,irregular
IMG_01506,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01507,,severe,rural,clear_dry,daylight,partial,irregular
IMG_01508,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01509,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01510,,severe,rural,clear_dry,daylight,none,irregular
IMG_01511,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01512,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01513,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01514,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01515,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01516,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01517,,severe,rural,clear_dry,daylight,none,irregular
IMG_01518,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01519,,moderate,rural,clear_dry,daylight,none,longitudinal
IMG_01520,,moderate,rural,clear_dry,daylight,none,circular
IMG_01521,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01522,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01523,,severe,rural,cloudy,daylight,none,irregular
IMG_01524,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01525,,moderate,residential,clear_dry,shadow,none,irregular
IMG_01526,,severe,rural,clear_dry,shadow,none,irregular
IMG_01527,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01528,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01529,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01530,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01531,,severe,rural,clear_dry,daylight,none,irregular
IMG_01532,,moderate,urban,wet_road,daylight,none,irregular
IMG_01533,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01534,,minor,residential,clear_dry,shadow,none,irregular
IMG_01535,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01536,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01537,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01538,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01539,,severe,rural,clear_dry,shadow,none,irregular
IMG_01540,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01541,,moderate,residential,clear_dry,shadow,none,longitudinal
IMG_01542,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01543,,severe,rural,clear_dry,daylight,none,irregular
IMG_01544,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01545,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01546,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01547,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01548,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01549,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01550,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01551,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01552,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01553,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01554,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01555,,severe,rural,clear_dry,daylight,none,irregular
IMG_01556,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01557,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01558,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01559,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01560,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01561,,moderate,residential,clear_dry,shadow,none,irregular
IMG_01562,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01563,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01564,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01565,,minor,rural,clear_dry,daylight,none,irregular
IMG_01566,,severe,rural,clear_dry,daylight,none,irregular
IMG_01567,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01568,,moderate,residential,clear_dry,shadow,none,irregular
IMG_01569,,severe,rural,clear_dry,daylight,none,irregular
IMG_01570,,severe,rural,clear_dry,daylight,none,irregular
IMG_01571,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01572,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01573,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01574,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01575,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01576,,moderate,residential,clear_dry,shadow,none,irregular
IMG_01577,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01578,,severe,rural,wet_road,daylight,none,irregular
IMG_01579,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01580,,severe,rural,clear_dry,daylight,none,irregular
IMG_01581,,moderate,urban,wet_road,daylight,none,irregular
IMG_01582,,moderate,rural,wet_road,daylight,none,irregular
IMG_01583,,severe,urban,wet_road,daylight,none,irregular
IMG_01584,,moderate,urban,clear_dry,shadow,none,circular
IMG_01585,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01586,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01587,,minor,rural,clear_dry,daylight,none,irregular
IMG_01588,,severe,rural,clear_dry,daylight,none,irregular
IMG_01589,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01590,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01591,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01592,,moderate,rural,clear_dry,shadow,none,circular
IMG_01593,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01594,,minor,residential,clear_dry,daylight,none,irregular
IMG_01595,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01596,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01597,,severe,rural,clear_dry,daylight,none,irregular
IMG_01598,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01599,,moderate,urban,wet_road,daylight,none,irregular
IMG_01600,,moderate,urban,wet_road,daylight,none,irregular
IMG_01601,,severe,rural,clear_dry,daylight,none,irregular
IMG_01602,,severe,urban,wet_road,daylight,none,clustered
IMG_01603,,severe,rural,wet_road,daylight,none,clustered
IMG_01604,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01605,,severe,urban,clear_dry,daylight,none,irregular
IMG_01606,,severe,rural,clear_dry,daylight,none,irregular
IMG_01607,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01608,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01609,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01610,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01611,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01612,,severe,rural,clear_dry,daylight,none,irregular
IMG_01613,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01614,,severe,rural,clear_dry,shadow,none,irregular
IMG_01615,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01616,,minor,urban,clear_dry,daylight,none,irregular
IMG_01617,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01618,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01619,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01620,,severe,rural,wet_road,daylight,none,irregular
IMG_01621,,minor,rural,clear_dry,daylight,none,irregular
IMG_01622,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01623,,moderate,rural,clear_dry,daylight,none,longitudinal
IMG_01624,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01625,,moderate,residential,clear_dry,shadow,none,irregular
IMG_01626,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01627,,moderate,rural,cloudy,daylight,none,irregular
IMG_01628,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01629,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01630,,severe,rural,clear_dry,daylight,none,irregular
IMG_01631,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01632,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01633,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01634,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01635,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01636,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01637,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01638,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01639,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01640,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01641,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01642,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01643,,severe,rural,clear_dry,daylight,none,irregular
IMG_01644,,severe,rural,clear_dry,daylight,none,longitudinal
IMG_01645,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01646,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01647,,moderate,rural,clear_dry,daylight,none,circular
IMG_01648,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01649,,severe,urban,cloudy,daylight,none,irregular
IMG_01650,,severe,rural,wet_road,daylight,none,circular
IMG_01651,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01652,,moderate,urban,clear_dry,daylight,none,circular
IMG_01653,,severe,rural,clear_dry,daylight,none,irregular
IMG_01654,,severe,urban,wet_road,daylight,none,irregular
IMG_01655,,severe,residential,wet_road,daylight,none,irregular
IMG_01656,,severe,rural,clear_dry,shadow,none,irregular
IMG_01657,,severe,urban,wet_road,daylight,none,irregular
IMG_01658,,severe,rural,clear_dry,daylight,none,irregular
IMG_01659,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01660,,severe,rural,clear_dry,daylight,none,irregular
IMG_01661,,minor,urban,clear_dry,shadow,none,circular
IMG_01662,,severe,rural,clear_dry,daylight,none,irregular
IMG_01663,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01664,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01665,,moderate,urban,clear_dry,shadow,none,irregular
IMG_01666,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01667,,severe,residential,clear_dry,daylight,none,irregular
IMG_01668,,severe,urban,wet_road,daylight,none,irregular
IMG_01669,,moderate,urban,wet_road,daylight,none,irregular
IMG_01670,,severe,rural,clear_dry,daylight,none,irregular
IMG_01671,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01672,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01673,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01674,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01675,,severe,rural,clear_dry,daylight,none,irregular
IMG_01676,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01677,,severe,rural,clear_dry,daylight,none,irregular
IMG_01678,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01679,,severe,rural,clear_dry,shadow,none,irregular
IMG_01680,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01681,,severe,residential,clear_dry,daylight,object_occluded,irregular
IMG_01682,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01683,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01684,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01685,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01686,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01687,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01688,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01689,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01690,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01691,,severe,urban,wet_road,daylight,none,irregular
IMG_01692,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01693,,moderate,residential,clear_dry,shadow,none,irregular
IMG_01694,,moderate,rural,clear_dry,shadow,none,longitudinal
IMG_01695,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01696,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01697,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01698,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01699,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01700,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01701,,severe,urban,wet_road,daylight,none,irregular
IMG_01702,,moderate,urban,clear_dry,daylight,none,circular
IMG_01703,,moderate,urban,wet_road,daylight,none,irregular
IMG_01704,,moderate,urban,clear_dry,daylight,none,circular
IMG_01705,,severe,rural,cloudy,daylight,none,irregular
IMG_01706,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01707,,severe,rural,clear_dry,daylight,none,irregular
IMG_01708,,moderate,rural,cloudy,daylight,none,irregular
IMG_01709,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01710,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01711,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01712,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01713,,severe,rural,clear_dry,daylight,none,irregular
IMG_01714,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01715,,severe,rural,clear_dry,shadow,none,irregular
IMG_01716,,severe,urban,clear_dry,daylight,none,irregular
IMG_01717,,moderate,urban,clear_dry,shadow,none,irregular
IMG_01718,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01719,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01720,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01721,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01722,,severe,rural,clear_dry,daylight,none,irregular
IMG_01723,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01724,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01725,,severe,rural,clear_dry,daylight,none,irregular
IMG_01726,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01727,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01728,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01729,,severe,rural,clear_dry,daylight,none,irregular
IMG_01730,,severe,rural,clear_dry,daylight,none,irregular
IMG_01731,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01732,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01733,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01734,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01735,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01736,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01737,,moderate,rural,clear_dry,shadow,none,irregular
IMG_01738,,severe,residential,wet_road,daylight,none,irregular
IMG_01739,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01740,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01741,,severe,urban,clear_dry,daylight,none,irregular
IMG_01742,,severe,urban,cloudy,daylight,none,irregular
IMG_01743,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01744,,severe,residential,clear_dry,daylight,none,irregular
IMG_01745,,severe,residential,clear_dry,daylight,none,irregular
IMG_01746,,moderate,rural,clear_dry,daylight,none,longitudinal
IMG_01747,,minor,urban,clear_dry,daylight,none,transverse
IMG_01748,,minor,urban,clear_dry,daylight,none,longitudinal
IMG_01749,,moderate,urban,cloudy,daylight,none,irregular
IMG_01750,,minor,urban,clear_dry,daylight,none,longitudinal
IMG_01751,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01752,,moderate,urban,clear_dry,daylight,none,longitudinal
IMG_01753,,severe,rural,wet_road,daylight,none,irregular
IMG_01754,,moderate,urban,clear_dry,daylight,none,circular
IMG_01755,,moderate,rural,wet_road,daylight,none,circular
IMG_01756,,severe,residential,clear_dry,daylight,none,irregular
IMG_01757,,severe,rural,wet_road,daylight,none,irregular
IMG_01758,,severe,rural,wet_road,daylight,none,irregular
IMG_01759,,minor,urban,clear_dry,daylight,none,irregular
IMG_01760,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01761,,severe,rural,clear_dry,daylight,none,longitudinal
IMG_01762,,moderate,rural,cloudy,daylight,none,irregular
IMG_01763,,moderate,rural,clear_dry,daylight,none,circular
IMG_01764,,severe,rural,clear_dry,daylight,none,irregular
IMG_01765,,severe,rural,clear_dry,daylight,none,irregular
IMG_01766,,severe,rural,clear_dry,daylight,none,irregular
IMG_01767,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01768,,severe,highway,clear_dry,daylight,none,longitudinal
IMG_01769,,minor,urban,clear_dry,daylight,none,irregular
IMG_01770,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01771,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01772,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01773,,severe,urban,clear_dry,daylight,none,irregular
IMG_01774,,severe,urban,wet_road,daylight,none,irregular
IMG_01775,,severe,rural,wet_road,daylight,partial,irregular
IMG_01776,,moderate,urban,cloudy,daylight,none,irregular
IMG_01777,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01778,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01779,,severe,urban,cloudy,daylight,none,irregular
IMG_01780,,severe,urban,clear_dry,daylight,none,irregular
IMG_01781,,severe,rural,clear_dry,daylight,none,irregular
IMG_01782,,severe,residential,wet_road,night,none,irregular
IMG_01783,,severe,urban,wet_road,low_light,none,irregular
IMG_01784,,severe,urban,clear_dry,daylight,none,irregular
IMG_01785,,moderate,highway,clear_dry,daylight,none,irregular
IMG_01786,,severe,residential,clear_dry,shadow,none,circular
IMG_01787,,moderate,residential,clear_dry,shadow,none,irregular
IMG_01788,,severe,rural,clear_dry,daylight,none,irregular
IMG_01789,,severe,rural,clear_dry,daylight,none,irregular
IMG_01790,,severe,rural,clear_dry,daylight,none,irregular
IMG_01791,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01792,,severe,rural,clear_dry,daylight,none,irregular
IMG_01793,,severe,rural,clear_dry,daylight,none,irregular
IMG_01794,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01795,,severe,rural,clear_dry,daylight,none,irregular
IMG_01796,,severe,rural,clear_dry,daylight,none,irregular
IMG_01797,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01798,,severe,rural,clear_dry,daylight,none,irregular
IMG_01799,,severe,rural,clear_dry,daylight,none,irregular
IMG_01800,,moderate,rural,clear_dry,daylight,none,circular
IMG_01801,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01802,,severe,rural,clear_dry,daylight,none,irregular
IMG_01803,,severe,rural,clear_dry,daylight,none,irregular
IMG_01804,,severe,rural,clear_dry,daylight,none,irregular
IMG_01805,,severe,rural,clear_dry,daylight,none,longitudinal
IMG_01806,,minor,urban,clear_dry,daylight,none,irregular
IMG_01807,,minor,urban,clear_dry,daylight,none,longitudinal
IMG_01808,,severe,rural,clear_dry,daylight,none,longitudinal
IMG_01809,,minor,urban,clear_dry,daylight,none,irregular
IMG_01810,,severe,rural,clear_dry,daylight,none,irregular
IMG_01811,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01812,,severe,rural,clear_dry,daylight,none,irregular
IMG_01813,,severe,rural,clear_dry,daylight,none,irregular
IMG_01814,,severe,rural,clear_dry,daylight,none,irregular
IMG_01815,,severe,urban,clear_dry,daylight,none,irregular
IMG_01816,,severe,rural,clear_dry,daylight,none,irregular
IMG_01817,,severe,rural,clear_dry,daylight,none,irregular
IMG_01818,,minor,rural,clear_dry,daylight,none,longitudinal
IMG_01819,,severe,rural,clear_dry,daylight,none,irregular
IMG_01820,,severe,rural,wet_road,daylight,none,irregular
IMG_01821,,moderate,rural,clear_dry,daylight,none,longitudinal
IMG_01822,,severe,rural,clear_dry,daylight,none,irregular
IMG_01823,,severe,rural,clear_dry,daylight,none,irregular
IMG_01824,,severe,urban,wet_road,daylight,none,irregular
IMG_01825,,severe,rural,clear_dry,daylight,none,irregular
