image_id,collection_state,district,latitude_grid,longitude_grid,pavement_type,traffic_density,collection_season,nearby_feature,slope_type,road_width_category,intersection_proximity
IMG_01521,Tamil Nadu,Chengalpattu,12.989879,80.159997,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01522,Tamil Nadu,Chengalpattu,12.987572,80.127778,unpaved,low,summer,none,flat,medium,mid_block
IMG_01523,Tamil Nadu,Chengalpattu,12.976416,80.156099,asphalt,low,post_monsoon,none,flat,medium,mid_block
IMG_01524,Tamil Nadu,Chengalpattu,12.98817,80.128895,asphalt,low,summer,none,flat,medium,mid_block
IMG_01525,Tamil Nadu,Chengalpattu,12.985414,80.140061,asphalt,low,summer,none,flat,medium,mid_block
IMG_01526,Tamil Nadu,Chengalpattu,12.987349,80.146899,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01527,Tamil Nadu,Chengalpattu,12.98639,80.155334,unpaved,low,summer,none,flat,medium,mid_block
IMG_01528,Tamil Nadu,Chengalpattu,12.988151,80.145498,asphalt,low,summer,none,flat,medium,mid_block
IMG_01529,Tamil Nadu,Chengalpattu,12.978305,80.159091,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01530,Tamil Nadu,Chengalpattu,12.982832,80.145878,asphalt,low,summer,none,flat,medium,mid_block
IMG_01531,Tamil Nadu,Chengalpattu,12.98428,80.152388,mixed,low,summer,none,flat,narrow,mid_block
IMG_01532,Tamil Nadu,Chengalpattu,12.986495,80.154895,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01533,Tamil Nadu,Chengalpattu,12.985638,80.135025,asphalt,low,summer,none,flat,medium,mid_block
IMG_01534,Tamil Nadu,Chengalpattu,12.981879,80.142586,concrete,low,summer,none,flat,medium,mid_block
IMG_01535,Tamil Nadu,Chengalpattu,12.988028,80.134803,asphalt,low,summer,none,flat,medium,near_intersection
IMG_01536,Tamil Nadu,Chengalpattu,12.993556,80.142054,asphalt,low,summer,none,flat,medium,mid_block
IMG_01537,Tamil Nadu,Chengalpattu,12.971055,80.142225,asphalt,low,summer,none,flat,medium,mid_block
IMG_01538,Tamil Nadu,Chengalpattu,12.983915,80.143269,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01539,Tamil Nadu,Chengalpattu,12.994171,80.159951,unpaved,low,summer,none,flat,medium,mid_block
IMG_01540,Tamil Nadu,Chengalpattu,12.991047,80.144727,asphalt,low,summer,none,flat,medium,mid_block
IMG_01541,Tamil Nadu,Chengalpattu,12.977808,80.148895,asphalt,low,summer,none,flat,medium,mid_block
IMG_01542,Tamil Nadu,Chengalpattu,12.988426,80.158771,asphalt,low,summer,none,flat,medium,mid_block
IMG_01543,Tamil Nadu,Chengalpattu,12.989136,80.14248,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01544,Tamil Nadu,Chengalpattu,12.984841,80.142278,asphalt,low,summer,none,flat,medium,mid_block
IMG_01545,Tamil Nadu,Chengalpattu,12.979144,80.149581,asphalt,low,summer,none,flat,medium,mid_block
IMG_01546,Tamil Nadu,Chengalpattu,12.970245,80.14357,concrete,low,summer,none,flat,medium,mid_block
IMG_01547,Tamil Nadu,Chengalpattu,12.984506,80.134145,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01548,Tamil Nadu,Chengalpattu,12.976324,80.142651,asphalt,low,summer,none,flat,medium,mid_block
IMG_01549,Tamil Nadu,Chengalpattu,12.982377,80.138265,asphalt,low,summer,none,flat,medium,mid_block
IMG_01550,Tamil Nadu,Chengalpattu,12.984994,80.154409,concrete,low,summer,none,flat,medium,mid_block
IMG_01551,Tamil Nadu,Chengalpattu,12.986243,80.126457,asphalt,low,summer,none,flat,medium,mid_block
IMG_01552,Tamil Nadu,Chengalpattu,12.986714,80.150605,asphalt,low,summer,none,flat,medium,mid_block
IMG_01553,Tamil Nadu,Chengalpattu,12.980158,80.146199,asphalt,low,summer,none,flat,medium,mid_block
IMG_01554,Tamil Nadu,Chengalpattu,12.976308,80.151032,unpaved,low,summer,none,flat,medium,mid_block
IMG_01555,Tamil Nadu,Chengalpattu,12.987836,80.128397,unpaved,low,summer,none,flat,medium,mid_block
IMG_01556,Tamil Nadu,Chengalpattu,12.986961,80.14957,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01557,Tamil Nadu,Chengalpattu,12.982019,80.152534,asphalt,low,summer,none,flat,medium,mid_block
IMG_01558,Tamil Nadu,Chengalpattu,12.987304,80.130125,unpaved,low,summer,none,flat,medium,mid_block
IMG_01559,Tamil Nadu,Chengalpattu,12.989612,80.133946,asphalt,low,summer,none,flat,medium,mid_block
IMG_01560,Tamil Nadu,Chengalpattu,12.983453,80.126855,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01561,Tamil Nadu,Chengalpattu,12.980207,80.137152,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01562,Tamil Nadu,Chengalpattu,12.981394,80.144673,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01563,Tamil Nadu,Chengalpattu,12.977868,80.133332,asphalt,low,summer,none,flat,medium,mid_block
IMG_01564,Tamil Nadu,Chengalpattu,12.970792,80.144929,concrete,low,summer,none,flat,medium,mid_block
IMG_01565,Tamil Nadu,Chengalpattu,12.987358,80.13236,asphalt,low,summer,none,flat,medium,mid_block
IMG_01566,Tamil Nadu,Chengalpattu,12.98065,80.137983,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01567,Tamil Nadu,Chengalpattu,12.990958,80.144163,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01568,Tamil Nadu,Chengalpattu,12.992467,80.150994,asphalt,low,summer,none,flat,medium,mid_block
IMG_01569,Tamil Nadu,Chengalpattu,12.97925,80.135758,mixed,low,summer,none,flat,narrow,mid_block
IMG_01570,Tamil Nadu,Chengalpattu,12.979166,80.150253,asphalt,low,summer,none,flat,medium,mid_block
IMG_01571,Tamil Nadu,Chengalpattu,12.978005,80.142314,unpaved,low,summer,none,flat,medium,mid_block
IMG_01572,Tamil Nadu,Chengalpattu,12.989538,80.159752,asphalt,low,summer,none,flat,medium,mid_block
IMG_01573,Tamil Nadu,Chengalpattu,12.980472,80.134321,asphalt,low,summer,none,flat,medium,mid_block
IMG_01574,Tamil Nadu,Chengalpattu,12.990621,80.135958,asphalt,low,summer,none,flat,medium,mid_block
IMG_01575,Tamil Nadu,Chengalpattu,12.973405,80.144561,asphalt,low,summer,none,flat,medium,mid_block
IMG_01576,Tamil Nadu,Chengalpattu,12.976164,80.146704,unpaved,low,winter,none,flat,medium,mid_block
IMG_01577,Tamil Nadu,Chengalpattu,12.98044,80.145575,asphalt,low,summer,none,flat,medium,mid_block
IMG_01578,Tamil Nadu,Chengalpattu,12.981227,80.152157,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01579,Tamil Nadu,Chengalpattu,12.988366,80.132969,asphalt,low,summer,none,flat,medium,mid_block
IMG_01580,Tamil Nadu,Chengalpattu,12.974269,80.136654,asphalt,low,summer,none,flat,medium,mid_block
IMG_01581,Tamil Nadu,Chengalpattu,12.99048,80.155961,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01582,Tamil Nadu,Chengalpattu,12.985608,80.154935,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01583,Tamil Nadu,Chengalpattu,12.987477,80.127833,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01584,Tamil Nadu,Chengalpattu,12.982201,80.132716,asphalt,low,summer,none,flat,medium,mid_block
IMG_01585,Tamil Nadu,Chengalpattu,12.992022,80.142959,asphalt,low,summer,none,flat,medium,mid_block
IMG_01586,Tamil Nadu,Chengalpattu,12.986772,80.137602,asphalt,low,summer,none,flat,medium,mid_block
IMG_01587,Tamil Nadu,Chengalpattu,12.983217,80.139875,asphalt,low,summer,none,flat,medium,mid_block
IMG_01588,Tamil Nadu,Chengalpattu,12.975017,80.135511,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01589,Tamil Nadu,Chengalpattu,12.989444,80.149542,asphalt,low,summer,none,flat,medium,mid_block
IMG_01590,Tamil Nadu,Chengalpattu,12.987694,80.135622,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01591,Tamil Nadu,Chengalpattu,12.973459,80.152423,asphalt,low,monsoon,none,flat,narrow,mid_block
IMG_01592,Tamil Nadu,Chengalpattu,12.983668,80.129705,unpaved,low,summer,none,flat,medium,mid_block
IMG_01593,Tamil Nadu,Chengalpattu,12.972435,80.141005,asphalt,low,summer,none,flat,medium,mid_block
IMG_01594,Tamil Nadu,Chengalpattu,12.978906,80.143547,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01595,Tamil Nadu,Chengalpattu,12.976282,80.133692,asphalt,low,summer,none,flat,medium,mid_block
IMG_01596,Tamil Nadu,Chengalpattu,12.986377,80.154113,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01597,Tamil Nadu,Chengalpattu,12.990382,80.135976,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01598,Tamil Nadu,Chengalpattu,12.977549,80.14273,asphalt,low,summer,none,flat,medium,mid_block
IMG_01599,Tamil Nadu,Chengalpattu,12.98614,80.133516,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01600,Tamil Nadu,Chengalpattu,12.978849,80.140501,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01601,Tamil Nadu,Chengalpattu,12.988034,80.133141,asphalt,low,summer,none,flat,medium,mid_block
IMG_01602,Tamil Nadu,Chengalpattu,12.98039,80.153295,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01603,Tamil Nadu,Chengalpattu,12.990234,80.159794,gravel,low,monsoon,none,flat,medium,mid_block
IMG_01604,Tamil Nadu,Chengalpattu,12.97799,80.14698,asphalt,low,summer,none,flat,medium,mid_block
IMG_01605,Tamil Nadu,Chengalpattu,12.985271,80.145235,asphalt,low,summer,none,flat,medium,mid_block
IMG_01606,Tamil Nadu,Chengalpattu,12.974959,80.153616,unpaved,low,summer,none,flat,medium,mid_block
IMG_01607,Tamil Nadu,Chengalpattu,12.992161,80.140182,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01608,Tamil Nadu,Chengalpattu,12.990207,80.136112,asphalt,low,summer,none,flat,medium,mid_block
IMG_01609,Tamil Nadu,Chengalpattu,12.972532,80.144928,asphalt,low,summer,none,flat,medium,mid_block
IMG_01610,Tamil Nadu,Chengalpattu,12.990002,80.13842,asphalt,low,summer,none,flat,medium,mid_block
IMG_01611,Tamil Nadu,Chengalpattu,12.984589,80.132993,asphalt,low,summer,none,flat,medium,mid_block
IMG_01612,Tamil Nadu,Chengalpattu,12.975929,80.139039,unpaved,low,summer,none,flat,medium,mid_block
IMG_01613,Tamil Nadu,Chengalpattu,12.982759,80.12627,mixed,low,summer,none,flat,medium,mid_block
IMG_01614,Tamil Nadu,Chengalpattu,12.982094,80.146996,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01615,Tamil Nadu,Chengalpattu,12.98948,80.152965,asphalt,low,summer,none,flat,medium,mid_block
IMG_01616,Tamil Nadu,Chengalpattu,12.977639,80.143859,asphalt,low,summer,none,flat,medium,mid_block
IMG_01617,Tamil Nadu,Chengalpattu,12.980995,80.157252,asphalt,low,summer,none,flat,medium,mid_block
IMG_01618,Tamil Nadu,Chengalpattu,12.981468,80.13818,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01619,Tamil Nadu,Chengalpattu,12.985597,80.133747,mixed,low,summer,none,flat,narrow,mid_block
IMG_01620,Tamil Nadu,Chengalpattu,12.989857,80.157418,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01621,Tamil Nadu,Chengalpattu,12.989352,80.136958,asphalt,low,summer,none,flat,medium,mid_block
IMG_01622,Tamil Nadu,Chengalpattu,12.99047,80.154798,asphalt,low,summer,none,flat,medium,mid_block
IMG_01623,Tamil Nadu,Chengalpattu,12.972748,80.145605,gravel,low,summer,none,flat,medium,mid_block
IMG_01624,Tamil Nadu,Chengalpattu,12.989588,80.149429,mixed,low,summer,none,flat,medium,mid_block
IMG_01625,Tamil Nadu,Chengalpattu,12.986764,80.15852,asphalt,low,summer,none,flat,medium,mid_block
IMG_01626,Tamil Nadu,Chengalpattu,12.983104,80.144536,asphalt,low,summer,none,flat,medium,mid_block
IMG_01627,Tamil Nadu,Chengalpattu,12.991603,80.141957,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01628,Tamil Nadu,Chengalpattu,12.976301,80.141892,asphalt,low,winter,none,flat,medium,mid_block
IMG_01629,Tamil Nadu,Chengalpattu,12.97389,80.143202,asphalt,low,summer,none,flat,medium,mid_block
IMG_01630,Tamil Nadu,Chengalpattu,12.987202,80.157474,asphalt,low,summer,none,flat,medium,mid_block
IMG_01631,Tamil Nadu,Chengalpattu,12.990605,80.135823,asphalt,low,summer,none,flat,medium,mid_block
IMG_01632,Tamil Nadu,Chengalpattu,12.968628,80.14539,asphalt,low,summer,none,flat,medium,mid_block
IMG_01633,Tamil Nadu,Chengalpattu,12.992555,80.15222,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01634,Tamil Nadu,Chengalpattu,12.990664,80.15536,asphalt,low,winter,none,flat,narrow,mid_block
IMG_01635,Tamil Nadu,Chengalpattu,12.993713,80.137642,asphalt,low,summer,none,flat,medium,mid_block
IMG_01636,Tamil Nadu,Chengalpattu,12.993215,80.138442,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01637,Tamil Nadu,Chengalpattu,12.986577,80.15784,unpaved,low,summer,none,flat,medium,mid_block
IMG_01638,Tamil Nadu,Chengalpattu,12.989074,80.132172,asphalt,low,summer,none,flat,medium,mid_block
IMG_01639,Tamil Nadu,Chengalpattu,12.983782,80.130431,asphalt,low,summer,none,flat,medium,mid_block
IMG_01640,Tamil Nadu,Chengalpattu,12.976242,80.149097,unpaved,low,winter,none,flat,narrow,mid_block
IMG_01641,Tamil Nadu,Chengalpattu,12.993398,80.158562,asphalt,low,summer,none,flat,medium,mid_block
IMG_01642,Tamil Nadu,Chengalpattu,12.984141,80.157556,asphalt,low,summer,none,flat,medium,mid_block
IMG_01643,Tamil Nadu,Chengalpattu,12.983156,80.158125,unpaved,low,summer,none,flat,medium,mid_block
IMG_01644,Tamil Nadu,Chengalpattu,12.985122,80.156305,mixed,low,summer,none,flat,narrow,mid_block
IMG_01645,Tamil Nadu,Chengalpattu,12.979978,80.133699,asphalt,low,summer,none,flat,medium,mid_block
IMG_01646,Tamil Nadu,Chengalpattu,12.98762,80.159304,mixed,low,winter,none,flat,medium,mid_block
IMG_01647,Tamil Nadu,Chengalpattu,12.991682,80.141988,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01648,Tamil Nadu,Chengalpattu,12.978163,80.143914,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01649,Tamil Nadu,Chengalpattu,12.970753,80.141494,asphalt,low,summer,none,flat,medium,mid_block
IMG_01650,Tamil Nadu,Chengalpattu,12.991134,80.147732,unpaved,low,monsoon,none,flat,medium,mid_block
IMG_01651,Tamil Nadu,Chengalpattu,12.986406,80.129969,asphalt,low,summer,none,flat,medium,mid_block
IMG_01652,Tamil Nadu,Chengalpattu,12.975923,80.135646,asphalt,low,summer,none,flat,medium,mid_block
IMG_01653,Tamil Nadu,Chengalpattu,12.987604,80.143951,mixed,low,winter,none,flat,narrow,mid_block
IMG_01654,Tamil Nadu,Chengalpattu,12.983917,80.146374,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01655,Tamil Nadu,Chengalpattu,12.973119,80.149413,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01656,Tamil Nadu,Chengalpattu,12.987338,80.150606,asphalt,low,summer,none,flat,medium,mid_block
IMG_01657,Tamil Nadu,Chengalpattu,12.983323,80.154603,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01658,Tamil Nadu,Chengalpattu,12.97947,80.134767,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01659,Tamil Nadu,Chengalpattu,12.985734,80.145885,unpaved,low,summer,none,flat,medium,mid_block
IMG_01660,Tamil Nadu,Chengalpattu,12.976283,80.13851,asphalt,low,summer,none,flat,medium,mid_block
IMG_01661,Tamil Nadu,Chengalpattu,12.981113,80.148098,concrete,low,summer,none,flat,medium,mid_block
IMG_01662,Tamil Nadu,Chengalpattu,12.970478,80.143845,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01663,Tamil Nadu,Chengalpattu,12.977914,80.140268,asphalt,low,monsoon,none,flat,narrow,mid_block
IMG_01664,Tamil Nadu,Chengalpattu,12.975079,80.140969,asphalt,low,summer,none,flat,medium,mid_block
IMG_01665,Tamil Nadu,Chengalpattu,12.98588,80.12717,asphalt,low,summer,none,flat,medium,mid_block
IMG_01666,Tamil Nadu,Chengalpattu,12.97723,80.143748,asphalt,low,summer,none,flat,medium,near_intersection
IMG_01667,Tamil Nadu,Chengalpattu,12.982837,80.154637,asphalt,low,summer,none,flat,medium,mid_block
IMG_01668,Tamil Nadu,Chengalpattu,12.989914,80.13928,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01669,Tamil Nadu,Chengalpattu,12.982354,80.155586,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01670,Tamil Nadu,Chengalpattu,12.980732,80.156123,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01671,Tamil Nadu,Chengalpattu,12.992169,80.150036,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01672,Tamil Nadu,Chengalpattu,12.981461,80.156807,asphalt,low,summer,none,flat,medium,mid_block
IMG_01673,Tamil Nadu,Chengalpattu,12.989434,80.148698,asphalt,low,summer,none,flat,medium,mid_block
IMG_01674,Tamil Nadu,Chengalpattu,12.984619,80.128427,asphalt,low,summer,none,flat,medium,mid_block
IMG_01675,Tamil Nadu,Chengalpattu,12.988278,80.130341,asphalt,low,summer,none,flat,medium,mid_block
IMG_01676,Tamil Nadu,Chengalpattu,12.994349,80.159415,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01677,Tamil Nadu,Chengalpattu,12.984805,80.154394,asphalt,low,summer,none,flat,medium,mid_block
IMG_01678,Tamil Nadu,Chengalpattu,12.978414,80.138506,asphalt,low,summer,none,flat,medium,mid_block
IMG_01679,Tamil Nadu,Chengalpattu,12.976758,80.134099,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01680,Tamil Nadu,Chengalpattu,12.980286,80.155825,asphalt,low,summer,none,flat,medium,mid_block
IMG_01681,Tamil Nadu,Chengalpattu,12.989063,80.146716,asphalt,low,summer,none,flat,medium,mid_block
IMG_01682,Tamil Nadu,Chengalpattu,12.982007,80.139315,asphalt,low,summer,none,flat,medium,mid_block
IMG_01683,Tamil Nadu,Chengalpattu,12.983755,80.151639,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01684,Tamil Nadu,Chengalpattu,12.993154,80.157697,asphalt,low,winter,none,flat,medium,mid_block
IMG_01685,Tamil Nadu,Chengalpattu,12.98308,80.127726,asphalt,low,winter,none,flat,medium,mid_block
IMG_01686,Tamil Nadu,Chengalpattu,12.975688,80.143536,asphalt,low,summer,none,flat,medium,mid_block
IMG_01687,Tamil Nadu,Chengalpattu,12.977232,80.138999,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01688,Tamil Nadu,Chengalpattu,12.978279,80.141716,asphalt,low,winter,none,flat,narrow,mid_block
IMG_01689,Tamil Nadu,Chengalpattu,12.984317,80.125415,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01690,Tamil Nadu,Chengalpattu,12.984308,80.149285,asphalt,low,summer,none,flat,medium,mid_block
IMG_01691,Tamil Nadu,Chengalpattu,12.976901,80.132694,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01692,Tamil Nadu,Chengalpattu,12.987972,80.157548,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01693,Tamil Nadu,Chengalpattu,12.989887,80.135076,asphalt,low,summer,none,flat,medium,mid_block
IMG_01694,Tamil Nadu,Chengalpattu,12.975534,80.141935,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01695,Tamil Nadu,Chengalpattu,12.986647,80.127625,asphalt,low,summer,none,flat,medium,mid_block
IMG_01696,Tamil Nadu,Chengalpattu,12.994078,80.140171,asphalt,low,summer,none,flat,medium,mid_block
IMG_01697,Tamil Nadu,Chengalpattu,12.990112,80.133852,asphalt,low,summer,none,flat,medium,mid_block
IMG_01698,Tamil Nadu,Chengalpattu,12.97918,80.147535,asphalt,low,summer,none,flat,medium,mid_block
IMG_01699,Tamil Nadu,Chengalpattu,12.990063,80.151005,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01700,Tamil Nadu,Chengalpattu,12.988339,80.155597,asphalt,low,summer,none,flat,medium,mid_block
IMG_01701,Tamil Nadu,Chengalpattu,12.989984,80.142795,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01702,Tamil Nadu,Chengalpattu,12.981586,80.128986,asphalt,low,summer,none,flat,medium,mid_block
IMG_01703,Tamil Nadu,Chengalpattu,12.990793,80.156039,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01704,Tamil Nadu,Chengalpattu,12.990302,80.154498,asphalt,low,summer,none,flat,medium,mid_block
IMG_01705,Tamil Nadu,Chengalpattu,12.97471,80.140656,unpaved,low,summer,none,flat,medium,mid_block
IMG_01706,Tamil Nadu,Chengalpattu,12.992576,80.149684,asphalt,low,summer,none,flat,medium,mid_block
IMG_01707,Tamil Nadu,Chengalpattu,12.975364,80.154008,mixed,low,summer,none,flat,medium,mid_block
IMG_01708,Tamil Nadu,Chengalpattu,12.981542,80.147166,unpaved,low,summer,none,flat,medium,mid_block
IMG_01709,Tamil Nadu,Chengalpattu,12.977996,80.145661,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01710,Tamil Nadu,Chengalpattu,12.983726,80.136775,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01711,Tamil Nadu,Chengalpattu,12.988058,80.14911,asphalt,low,summer,none,flat,medium,mid_block
IMG_01712,Tamil Nadu,Chengalpattu,12.97566,80.138114,mixed,low,summer,none,flat,medium,mid_block
IMG_01713,Tamil Nadu,Chengalpattu,12.972396,80.144868,asphalt,low,summer,none,flat,medium,mid_block
IMG_01714,Tamil Nadu,Chengalpattu,12.985343,80.148704,asphalt,low,summer,none,flat,medium,mid_block
IMG_01715,Tamil Nadu,Chengalpattu,12.975233,80.138948,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01716,Tamil Nadu,Chengalpattu,12.992402,80.147601,asphalt,low,summer,none,flat,medium,mid_block
IMG_01717,Tamil Nadu,Chengalpattu,12.974787,80.153338,asphalt,low,summer,none,flat,medium,mid_block
IMG_01718,Tamil Nadu,Chengalpattu,12.985219,80.139468,mixed,low,summer,none,flat,medium,mid_block
IMG_01719,Tamil Nadu,Chengalpattu,12.978103,80.136737,asphalt,low,summer,none,flat,medium,mid_block
IMG_01720,Tamil Nadu,Chengalpattu,12.974777,80.141029,asphalt,low,summer,none,flat,medium,mid_block
IMG_01721,Tamil Nadu,Chengalpattu,12.98614,80.154037,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01722,Tamil Nadu,Chengalpattu,12.981712,80.148146,asphalt,low,summer,none,flat,medium,mid_block
IMG_01723,Tamil Nadu,Chengalpattu,12.990579,80.137665,mixed,low,summer,none,flat,medium,mid_block
IMG_01724,Tamil Nadu,Chengalpattu,12.985342,80.146207,asphalt,low,summer,none,flat,medium,mid_block
IMG_01725,Tamil Nadu,Chengalpattu,12.985162,80.15539,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01726,Tamil Nadu,Chengalpattu,12.975021,80.149919,asphalt,low,summer,none,flat,medium,mid_block
IMG_01727,Tamil Nadu,Chengalpattu,12.991891,80.134921,mixed,low,summer,none,flat,medium,mid_block
IMG_01728,Tamil Nadu,Chengalpattu,12.992086,80.15335,asphalt,low,summer,none,flat,medium,mid_block
IMG_01729,Tamil Nadu,Chengalpattu,12.989485,80.145879,asphalt,low,summer,none,flat,medium,mid_block
IMG_01730,Tamil Nadu,Chengalpattu,12.985695,80.148815,asphalt,low,summer,none,flat,medium,mid_block
IMG_01731,Tamil Nadu,Chengalpattu,12.987318,80.147893,asphalt,low,summer,none,flat,medium,mid_block
IMG_01732,Tamil Nadu,Chengalpattu,12.979228,80.138176,mixed,low,winter,none,flat,narrow,mid_block
IMG_01733,Tamil Nadu,Chengalpattu,12.98333,80.13096,asphalt,low,summer,none,flat,medium,mid_block
IMG_01734,Tamil Nadu,Chengalpattu,12.987459,80.132141,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01735,Tamil Nadu,Chengalpattu,12.98233,80.152603,unpaved,low,winter,none,flat,narrow,mid_block
IMG_01736,Tamil Nadu,Chengalpattu,12.992269,80.148492,unpaved,low,summer,none,flat,medium,mid_block
IMG_01737,Tamil Nadu,Chengalpattu,12.9816,80.154805,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01738,Tamil Nadu,Chengalpattu,12.990508,80.155935,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_01739,Tamil Nadu,Chengalpattu,12.989645,80.151804,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01740,Tamil Nadu,Chengalpattu,12.972935,80.148777,asphalt,low,summer,none,flat,medium,mid_block
IMG_01741,Tamil Nadu,Chengalpattu,12.977537,80.151123,asphalt,low,summer,none,flat,medium,mid_block
IMG_01742,Tamil Nadu,Chengalpattu,12.976249,80.15272,asphalt,low,winter,commercial_area,flat,wide,mid_block
IMG_01743,Tamil Nadu,Chengalpattu,12.976896,80.13353,asphalt,low,summer,none,flat,medium,mid_block
IMG_01744,Tamil Nadu,Chengalpattu,12.975901,80.155016,mixed,low,summer,none,mild_slope,narrow,mid_block
IMG_01745,Tamil Nadu,Chengalpattu,12.980617,80.155568,concrete,low,summer,residential_building,flat,medium,mid_block
IMG_01746,Tamil Nadu,Chengalpattu,12.983638,80.158402,asphalt,low,summer,none,flat,medium,mid_block
IMG_01747,Tamil Nadu,Chengalpattu,12.981417,80.155608,concrete,low,summer,none,flat,medium,mid_block
IMG_01748,Tamil Nadu,Chengalpattu,12.978242,80.134905,concrete,low,summer,none,flat,medium,mid_block
IMG_01749,Tamil Nadu,Chengalpattu,12.978978,80.144765,concrete,low,summer,none,flat,medium,mid_block
IMG_01750,Tamil Nadu,Chengalpattu,12.992271,80.140697,asphalt,low,summer,none,flat,medium,mid_block
IMG_01751,Tamil Nadu,Chengalpattu,12.976497,80.150085,unpaved,low,summer,none,flat,medium,mid_block
IMG_01752,Tamil Nadu,Chengalpattu,12.988859,80.141788,asphalt,low,summer,none,flat,medium,mid_block
IMG_01753,Tamil Nadu,Chengalpattu,12.984906,80.130484,mixed,low,monsoon,none,flat,narrow,mid_block
IMG_01754,Tamil Nadu,Chengalpattu,12.984999,80.124223,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01755,Tamil Nadu,Chengalpattu,12.975352,80.151741,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01756,Tamil Nadu,Chengalpattu,12.981126,80.151828,mixed,low,monsoon,none,flat,narrow,mid_block
IMG_01757,Tamil Nadu,Chengalpattu,12.970395,80.146404,unpaved,low,monsoon,none,flat,narrow,mid_block
IMG_01758,Tamil Nadu,Chengalpattu,12.984972,80.138726,unpaved,low,monsoon,drainage_channel,flat,narrow,mid_block
IMG_01759,Tamil Nadu,Chengalpattu,12.99384,80.137996,concrete,low,summer,none,flat,medium,mid_block
IMG_01760,Tamil Nadu,Chengalpattu,12.976653,80.154362,asphalt,low,summer,none,flat,medium,mid_block
IMG_01761,Tamil Nadu,Chengalpattu,12.973135,80.148669,mixed,low,summer,none,flat,medium,mid_block
IMG_01762,Tamil Nadu,Chengalpattu,12.98479,80.133103,asphalt,low,summer,none,flat,medium,mid_block
